LocAddState,MktName,LocAddSt,LocAddCity,LocAddZip,x1,y1,Location
Minnesota,Abbott Northwestern Farmers Market,800 E 28th St,Minneapolis,,-93.26294,44.95557,"800 E 28th St
Minneapolis, Minnesota
(44.95557, -93.26294)"
Minnesota,Audubon Farmers Market,27th Ave and Johnson St NE,Minneapolis,,-93.26912,45.01724,"27th Ave and Johnson St NE
Minneapolis, Minnesota
(45.01724, -93.26912)"
Minnesota,Cook Area Farmers Market,127 South River Street,Cook,55723,-92.689325,47.8516305556,"127 South River Street
Cook, Minnesota 55723
(47.8516305556, -92.689325)"
Minnesota,New Hope Community Farmers' Market,4300 Xylong Ave N,New Hope,55428,-93.3853512,45.0340944,"4300 Xylong Ave N
New Hope, Minnesota 55428
(45.0340944, -93.3853512)"
Minnesota,Watertown Farm and Craft Market,State Street and Lewis Ave N,Watertown,55388,-93.845575,44.9654416667,"State Street and Lewis Ave N
Watertown, Minnesota 55388
(44.9654416667, -93.845575)"
Minnesota,Blooming Prairie Farmers Market,210 4th St NE,Blooming Prairie,55917,-93.05523,43.87241,"210 4th St NE
Blooming Prairie, Minnesota 55917
(43.87241, -93.05523)"
Minnesota,PICK'M Farmer's Market,"Freedom Park, Main Street, Braham, MN",Braham,55006,-93.172525,45.7214583333,"Freedom Park, Main Street, Braham, MN
Braham, Minnesota 55006
(45.7214583333, -93.172525)"
Minnesota,Ivanhoe Farmers Market,North end of Main STreet/Gilson Field,Ivanhoe,56142,-96.24813,44.46319,"North end of Main STreet/Gilson Field
Ivanhoe, Minnesota 56142
(44.46319, -96.24813)"
Minnesota,Hendricks Farmers Market,North end of Main STreet,Hendricks,56136,-96.4256916667,44.5114055556,"North end of Main STreet
Hendricks, Minnesota 56136
(44.5114055556, -96.4256916667)"
Minnesota,Bloomington Farmers Market,1800 W. Old Shakopee Road,Bloomington,55431,-93.3031083333,44.8248611111,"1800 W. Old Shakopee Road
Bloomington, Minnesota 55431
(44.8248611111, -93.3031083333)"
Minnesota,Centennial Lakes Farmers Market,7499 France Avenue,Edina,55435,-93.3263972222,44.8669305556,"7499 France Avenue
Edina, Minnesota 55435
(44.8669305556, -93.3263972222)"
Minnesota,Park Rapids Farmers' Market,Main Street,Park Rapids,56470,-95.0604027778,46.9207805556,"Main Street
Park Rapids, Minnesota 56470
(46.9207805556, -95.0604027778)"
Minnesota,Lakes Area Farmers Market,600 Washington Avenue,Detroit Lakes,56501,-95.8452986,46.8204052,"600 Washington Avenue
Detroit Lakes, Minnesota 56501
(46.8204052, -95.8452986)"
Minnesota,City of Plymouth Farmers Market,3600 Plymouth Blvd,Plymouth,55447,-93.476775,45.0225138889,"3600 Plymouth Blvd
Plymouth, Minnesota 55447
(45.0225138889, -93.476775)"
Minnesota,Mentor Farmers' Market,"City Park, Hwy 2",Mentor,56736,-96.1419166667,47.7020333333,"City Park, Hwy 2
Mentor, Minnesota 56736
(47.7020333333, -96.1419166667)"
Minnesota,Hutchinson Downtown Farmers Market,1st Ave SE,Hutchinson,55350,-94.36853,44.89127,"1st Ave SE
Hutchinson, Minnesota 55350
(44.89127, -94.36853)"
Minnesota,Bayport Farmers Market,,Bayport,55003,-92.77939,45.01902,"Bayport, Minnesota 55003
(45.01902, -92.77939)"
Minnesota,Rogers Farmer's Market,21080 141st Ave,Rogers,55374,-93.546714,45.2103568,"21080 141st Ave
Rogers, Minnesota 55374
(45.2103568, -93.546714)"
Minnesota,Maple Grove Farmers Market,12951 Weaver Lake Road,Maple Grove,55369,-93.4475388889,45.1043305556,"12951 Weaver Lake Road
Maple Grove, Minnesota 55369
(45.1043305556, -93.4475388889)"
Minnesota,Shoreview Farmers Market,4580 Victoria Street North,Shoreview,55126,-93.136075,45.0799444444,"4580 Victoria Street North
Shoreview, Minnesota 55126
(45.0799444444, -93.136075)"
Minnesota,Princeton Farmers Market,111 Rum River Drive  So,Princeton,55371,-93.58463,45.56406,"111 Rum River Drive  So
Princeton, Minnesota 55371
(45.56406, -93.58463)"
Minnesota,La Crescent Farmers Market,420 S 2nd St,La Crescent,55947,-91.3084,43.82437,"420 S 2nd St
La Crescent, Minnesota 55947
(43.82437, -91.3084)"
Minnesota,Mill City Farmers Market,704 2nd Street S,Minneapolis,55401,-93.25625,44.97843,"704 2nd Street S
Minneapolis, Minnesota 55401
(44.97843, -93.25625)"
Minnesota,Red Wing Farmers Market,"Bush and 4th Street, in front of City Hall",Red wing,55066,-92.5324,44.5646916667,"Bush and 4th Street, in front of City Hall
Red wing, Minnesota 55066
(44.5646916667, -92.5324)"
Minnesota,Red Wing Farmers Market,420 Levee St.,Red Wing,55066,-92.54179,44.56436,"420 Levee St.
Red Wing, Minnesota 55066
(44.56436, -92.54179)"
Minnesota,Duluth Farmer's Market,14th Ave. E. and 3rd St.,Duluth,55803,-92.084075,46.8020583333,"14th Ave. E. and 3rd St.
Duluth, Minnesota 55803
(46.8020583333, -92.084075)"
Minnesota,Lanesboro Farmers Market,Sylvan Park,Lanesboro,55949,-91.9772,43.72496,"Sylvan Park
Lanesboro, Minnesota 55949
(43.72496, -91.9772)"
Minnesota,Northeast Minneapolis Farmers Market,625-2nd St NE,Minneapolis,55413,-93.25813,44.99491,"625-2nd St NE
Minneapolis, Minnesota 55413
(44.99491, -93.25813)"
Minnesota,Grand Rapids Farmers Market,104 NW 4th St,Grand Rapids,55744,-93.5303861111,47.2356027778,"104 NW 4th St
Grand Rapids, Minnesota 55744
(47.2356027778, -93.5303861111)"
Minnesota,Bemidji Area Farmers Market,200 Paul Bunyan Drive South,Bemidji,56601,-94.88171,47.46965,"200 Paul Bunyan Drive South
Bemidji, Minnesota 56601
(47.46965, -94.88171)"
Minnesota,New Prague Farmers' Market,500 Cty Rd 37,New Prague,56071,-93.5626555556,44.5479333333,"500 Cty Rd 37
New Prague, Minnesota 56071
(44.5479333333, -93.5626555556)"
Minnesota,Eagan Market Fest,1501 Central Parkway,Eagan,55121,-93.1730444444,44.8339666667,"1501 Central Parkway
Eagan, Minnesota 55121
(44.8339666667, -93.1730444444)"
Minnesota,Zimmerman Farmers Market,Fremont Ave.,Zimmerman,55398,-93.590325,45.4435416667,"Fremont Ave.
Zimmerman, Minnesota 55398
(45.4435416667, -93.590325)"
Mississippi,Bay Saint Louis Main Street Market,Corner of Second and Main Streets,Bay Saint Louis,39520,-89.3285916667,30.3111555556,"Corner of Second and Main Streets
Bay Saint Louis, Mississippi 39520
(30.3111555556, -89.3285916667)"
Mississippi,Starkville Community Market,,Starkville,39759,-88.81419,33.46303,"Starkville, Mississippi 39759
(33.46303, -88.81419)"
Mississippi,Ocean Springs Fresh Market,1000 Washington Ave.,Ocean Springs,39564,-88.82738,30.41512,"1000 Washington Ave.
Ocean Springs, Mississippi 39564
(30.41512, -88.82738)"
Mississippi,Charles R. Hedgewood Farmers Market,Underneath the I-110 overpass and Howard Avenue,Biloxi,39530,-88.8949638889,30.3975944444,"Underneath the I-110 overpass and Howard Avenue
Biloxi, Mississippi 39530
(30.3975944444, -88.8949638889)"
Mississippi,Waveland Farmers Market,highway 90,Waveland,39576,-89.3784888889,30.3055944444,"highway 90
Waveland, Mississippi 39576
(30.3055944444, -89.3784888889)"
Mississippi,Crystal Springs Farmers Market,West Railroad Avenue,Crystal Springs,39059,-90.3579027778,31.9872333333,"West Railroad Avenue
Crystal Springs, Mississippi 39059
(31.9872333333, -90.3579027778)"
Mississippi,Neshoba County Farmers Market,Highway 16 East,Philadelphia,39350,-89.1169083333,32.7711611111,"Highway 16 East
Philadelphia, Mississippi 39350
(32.7711611111, -89.1169083333)"
Mississippi,Tylertown Farmers market,116 S. Railroad Ave,Tylertown,39667,-90.14179,31.11115,"116 S. Railroad Ave
Tylertown, Mississippi 39667
(31.11115, -90.14179)"
Mississippi,McComb Farmers Market,Downtown Parking Garage,McComb,39648,-90.4515027778,31.2437944444,"Downtown Parking Garage
McComb, Mississippi 39648
(31.2437944444, -90.4515027778)"
Mississippi,Natchez Farmers Market,,Natchez,39120,-91.4013416667,31.5588694444,"Natchez, Mississippi 39120
(31.5588694444, -91.4013416667)"
Mississippi,Mississippi Farmers Market,929 High Street,Jackson,39202,,,"929 High Street
Jackson, Mississippi 39202
(32.30402274951776, -90.1756400242694)"
Mississippi,Greater Belhaven Market,Corner of Fortification and Carlise Streets,Jackson,39202,-90.1742706299,32.3126068115,"Corner of Fortification and Carlise Streets
Jackson, Mississippi 39202
(32.3126068115, -90.1742706299)"
Mississippi,Cleveland Farmers Market,Commerce Street,Cleveland,38732,,,"Commerce Street
Cleveland, Mississippi 38732
(33.742775295750306, -90.72066449664524)"
Mississippi,Vaiden Farmers Market,Mulberry Street,Vaiden,39176,,,"Mulberry Street
Vaiden, Mississippi 39176
(33.332368174707526, -89.74011041814974)"
Mississippi,Southaven Farmers Market,Corner of Highway 51 and Stateline Road,Southaven,38671,,,"Corner of Highway 51 and Stateline Road
Southaven, Mississippi 38671
(34.936542530785275, -90.0075325)"
Mississippi,Forrest County Farmers Market,Corinne Street,Hattiesburg,39401,,,"Corinne Street
Hattiesburg, Mississippi 39401
(31.316455038712462, -89.30413637674823)"
Mississippi,Hub City Farmers Market,Bushman Street,Hattiesburg,39401,,,"Bushman Street
Hattiesburg, Mississippi 39401
(31.32335590317025, -89.28908412622303)"
Mississippi,Petal Farmers Market,Relay Park,Petal,39465,,,"Relay Park
Petal, Mississippi 39465
(31.335170953553213, -89.18472499999999)"
Mississippi,Volume Vegetable Produce Farmers Market,"6643 Highway, 178 East",Fulton,38843,,,"6643 Highway, 178 East
Fulton, Mississippi 38843
(34.2570456017859, -88.31534314145429)"
Mississippi,Moss Point Market,Riverfork Park,Moss Point,39563,,,"Riverfork Park
Moss Point, Mississippi 39563
(30.41847399540631, -88.530774)"
Mississippi,Meridian/Lauderdal County Farmers Market,Underpass-Front Street,Meridian,39301,,,"Underpass-Front Street
Meridian, Mississippi 39301
(32.28748652371827, -88.60553549999999)"
Mississippi,Downtown Amory Farmers Market,1st Avenue North,Amory,38821,,,"1st Avenue North
Amory, Mississippi 38821
(33.98824635894968, -88.48387374704399)"
Mississippi,Mississippi Band of Choctaw Indians - Choctaw Farmers Market,Horticulture Training Facility Blackjack road,Choctaw,39350,,,"Horticulture Training Facility Blackjack road
Choctaw, Mississippi 39350
(32.762325204591214, -89.12281899999999)"
Mississippi,Picayune Farmers Market,Downtown Picayune,Picayune,39466,,,"Downtown Picayune
Picayune, Mississippi 39466
(30.482038261345192, -89.62085549999999)"
Mississippi,Leland Farmers Market,North of Old Highway 61 at Highway 82 at 4-way stop,leland,38756,,,"North of Old Highway 61 at Highway 82 at 4-way stop
leland, Mississippi 38756
(33.51670933593698, -90.94566438021934)"
Mississippi,Webster County Farmers Market,Highway 182,Eupora,39744,,,"Highway 182
Eupora, Mississippi 39744
(33.521899313774384, -89.309534895235)"
Mississippi,Water Valley main Street Farmers Market,Railroad Park - Main Street,Water Valley,38965,,,"Railroad Park - Main Street
Water Valley, Mississippi 38965
(34.14935976674681, -89.63169348632404)"
Mississippi,Saucier Farmers Market,25950 Old Highway 49,Saucier,39574,,,"25950 Old Highway 49
Saucier, Mississippi 39574
(30.62947399780568, -89.13771697909823)"
Mississippi,D'Iberville Farmers Market,10383 Automall Parkway,D'Iberville,39540,-88.9003295898,30.4341430664,"10383 Automall Parkway
D'Iberville, Mississippi 39540
(30.4341430664, -88.9003295898)"
Mississippi,Henry's Farmers Market,2080 Highway 12 West,Starkville,39759,-88.947593689,33.389995575,"2080 Highway 12 West
Starkville, Mississippi 39759
(33.389995575, -88.947593689)"
Mississippi,City of Gulfport Farmers Market,2625 Jones Park Drive,Gulfport,39501,-89.088180542,30.3656005859,"2625 Jones Park Drive
Gulfport, Mississippi 39501
(30.3656005859, -89.088180542)"
Mississippi,Tupelo Farmers Market,South Springs St. at the Railroad,Tupelo,38804,-88.704284668,34.2536735535,"South Springs St. at the Railroad
Tupelo, Mississippi 38804
(34.2536735535, -88.704284668)"
Mississippi,Noxubee County Farmers Market,Highway 45- North of Macon,Macon,39341,,,"Highway 45- North of Macon
Macon, Mississippi 39341
(33.10256532070609, -88.585729)"
Mississippi,Corinth Farmers Market,Shiloh Road,Corinth,38834,-88.4963378906,34.9477844238,"Shiloh Road
Corinth, Mississippi 38834
(34.9477844238, -88.4963378906)"
Mississippi,New Albany Farmers Market,112 Fairgrounds Circle,New Albany,38652,-89.0320663452,34.5115699768,"112 Fairgrounds Circle
New Albany, Mississippi 38652
(34.5115699768, -89.0320663452)"
Mississippi,Mid-Town Farmers Market,Mid-Town Shopping Plaza,Oxford,38655,-89.3210525513,34.3632926941,"Mid-Town Shopping Plaza
Oxford, Mississippi 38655
(34.3632926941, -89.3210525513)"
Mississippi,Jackson County Farmers Market,Jackson County Fair Ground,Pascagoula,39568,-88.8308944702,30.6404380798,"Jackson County Fair Ground
Pascagoula, Mississippi 39568
(30.6404380798, -88.8308944702)"
Mississippi,Tate County Farmers Market,North Fleet Drive,Senatobia,38668,-89.9166641235,34.9100265503,"North Fleet Drive
Senatobia, Mississippi 38668
(34.9100265503, -89.9166641235)"
Mississippi,Greenville Farmers Market,726  Washington Avenue,Greenville,38701,-91.0561752319,33.4088020325,"726  Washington Avenue
Greenville, Mississippi 38701
(33.4088020325, -91.0561752319)"
Mississippi,Hitching Lot Farmers Market,2nd Avenue North,Columbus,39701,-88.4139709473,33.4983329773,"2nd Avenue North
Columbus, Mississippi 39701
(33.4983329773, -88.4139709473)"
Mississippi,Magnolia Farmers Market,Downtown Along The Railroad,Magnolia,39652,-90.4587478638,31.1434364319,"Downtown Along The Railroad
Magnolia, Mississippi 39652
(31.1434364319, -90.4587478638)"
Mississippi,Indianola Blues and Farmers Market,Between Front & Church Streets,Indianola,38751,-93.6354904175,41.3553237915,"Between Front & Church Streets
Indianola, Mississippi 38751
(41.3553237915, -93.6354904175)"
Mississippi,Prentiss County Farmers Market,2301 N. Second St.,Booneville,38829,-88.5605926514,34.6955070496,"2301 N. Second St.
Booneville, Mississippi 38829
(34.6955070496, -88.5605926514)"
Mississippi,Vicksburg Farmers Market,"Corner of Grove & Levee Streets, at Catfish Row Art Park",Vicksburg,39180,-90.8829,32.35158,"Corner of Grove & Levee Streets, at Catfish Row Art Park
Vicksburg, Mississippi 39180
(32.35158, -90.8829)"
Mississippi,Hernando Farmers Market,2335 Highway 51 South,Hernando,38632,-89.9948343,34.8338242,"2335 Highway 51 South
Hernando, Mississippi 38632
(34.8338242, -89.9948343)"
Mississippi,Taylor Farmers' Market,1 Town Square Lane,Taylor,38673,-89.5883583333,34.2726111111,"1 Town Square Lane
Taylor, Mississippi 38673
(34.2726111111, -89.5883583333)"
Mississippi,Test 7,1 Riddle Rd,Ginger,45256,,,"1 Riddle Rd
Ginger, Mississippi 45256
"
Mississippi,The Pass Market,103 Fleitas Ave.,Pass Christian,39571,-89.2398,30.3168,"103 Fleitas Ave.
Pass Christian, Mississippi 39571
(30.3168, -89.2398)"
Mississippi,Long Beach Real Food Market,126 Jeff Davis Avenue,Long Beach,39560,-89.1508083333,30.3491888889,"126 Jeff Davis Avenue
Long Beach, Mississippi 39560
(30.3491888889, -89.1508083333)"
Missouri,Pleasant Hill Farmers Market,,,64080,,,"Missouri 64080
(38.76740976368591, -94.26735049999999)"
Missouri,Boone County Farmers Market,1005 W. Worley St,Columbia,65203,-92.3542111111,38.9600194444,"1005 W. Worley St
Columbia, Missouri 65203
(38.9600194444, -92.3542111111)"
Missouri,Republic Farmers' Market,Main St in Republic MO,Ozark,65721,,,"Main St in Republic MO
Ozark, Missouri 65721
(36.97471902465216, -93.2094405)"
Missouri,Christian County Farmers' Market,Ozark Community Center lot,Ozark,,-93.2213777778,37.0246361111,"Ozark Community Center lot
Ozark, Missouri
(37.0246361111, -93.2213777778)"
Missouri,Columbia Farmers Market,1701 West Ash,Columbia,65201,-92.3219722222,38.95385,"1701 West Ash
Columbia, Missouri 65201
(38.95385, -92.3219722222)"
Missouri,St. Louis Community Farmers Market,"St. John's Church, 3664 Arsenal, St. Louis 63116",St Louis,63116,,,"St. John's Church, 3664 Arsenal, St. Louis 63116
St Louis, Missouri 63116
(38.602767666925025, -90.244806218299)"
Missouri,Greater Polk County Farmers Market,"105 W Locust, ",Bolivar,65613,-93.4125055556,37.6160055556,"105 W Locust, 
Bolivar, Missouri 65613
(37.6160055556, -93.4125055556)"
Missouri,Cape Alternative Farmers Market,Capaha Park Shelter #1,Cape Girardeau,63701,-89.5360555556,37.3123722222,"Capaha Park Shelter #1
Cape Girardeau, Missouri 63701
(37.3123722222, -89.5360555556)"
Missouri,Willard Community Farmers Market,517 East New Melville,,65781,,,"517 East New Melville
Missouri 65781
(37.295655105649786, -93.41751419884147)"
Missouri,Farmers Alliance of Rural Missouri (FARM),Camdenton Sq. at the intersection of Hwy 5 & 54,Camdenton,65020,,,"Camdenton Sq. at the intersection of Hwy 5 &amp; 54
Camdenton, Missouri 65020
(37.95490851663391, -92.83485218072929)"
Missouri,,,,,,,"Missouri
"
Missouri,Clinton Farmers Market,North side of the Downtown Clinton Square,,,,,"North side of the Downtown Clinton Square
Missouri
"
Missouri,Troost Community Market,Lindwood & Troost Avenue,Kansas City,64109,,,"Lindwood &amp; Troost Avenue
Kansas City, Missouri 64109
(39.066761198030115, -94.56755899999999)"
Missouri,Warren County Farmers Market,at County Fairgrounds,Warrenton,63383,,,"at County Fairgrounds
Warrenton, Missouri 63383
(38.94743348150014, -91.15648682688222)"
Missouri,Washington County Farmers Market,Co Courthouse,,63664,,,"Co Courthouse
Missouri 63664
(37.93743816516431, -90.9084345)"
Missouri,Grand Court Four Seasons Farmers Market,107th and Wornal Road,Kansas City,64114,-94.5966505,38.9344936,"107th and Wornal Road
Kansas City, Missouri 64114
(38.9344936, -94.5966505)"
Missouri,Nixa Farmers Market Inc,113 W Mount Vernon St,Nixa,65714,-93.29478,37.0434,"113 W Mount Vernon St
Nixa, Missouri 65714
(37.0434, -93.29478)"
Missouri,Belton Farmers Market,300 Block Loop Rd.,Belton,64012,-94.5336083333,38.8127722222,"300 Block Loop Rd.
Belton, Missouri 64012
(38.8127722222, -94.5336083333)"
Missouri,Jackson Farmers Market,Barton Street,Jackson,63755,-89.6671,37.38284,"Barton Street
Jackson, Missouri 63755
(37.38284, -89.6671)"
Missouri,MABCC Farmers Market,"Ripley Park, Main Street USA",Marceline,,,,"Ripley Park, Main Street USA
Marceline, Missouri
(39.72054999968287, -92.94608000029166)"
Missouri,Bethany Farmers' Market,"Miller St, Orscheln Farm & Home parking lot in Bethany MO",Behtany,64642,-94.0147907,40.2651593,"Miller St, Orscheln Farm & Home parking lot in Bethany MO
Behtany, Missouri 64642
(40.2651593, -94.0147907)"
Missouri,Ava Growers' Market,Center of the Square,Ava,65608,-92.65612,36.95113,"Center of the Square
Ava, Missouri 65608
(36.95113, -92.65612)"
Missouri,Bagnell Dam Farmers' Market,"Bagnell Dam Strip, between two churches",Lake Ozark,,-92.64067,38.19826,"Bagnell Dam Strip, between two churches
Lake Ozark, Missouri
(38.19826, -92.64067)"
Missouri,Bee Hive Farmers' Market,"Hwy 67 North, Sycamore Plaza behind Orscheln Farm Store in Poplar Bluff",Poplar Bluff,63764,-90.384846,36.7588439,"Hwy 67 North, Sycamore Plaza behind Orscheln Farm Store in Poplar Bluff
Poplar Bluff, Missouri 63764
(36.7588439, -90.384846)"
Missouri,Bloomfield Farmers' Market,704 S Prairie St in Bloomfield MO,Bloomfield,63825,-89.92532,36.86806,"704 S Prairie St in Bloomfield MO
Bloomfield, Missouri 63825
(36.86806, -89.92532)"
Missouri,Boonslick Farmers' Market,Vine St & Sixth St ,Boonsville,65233,-92.7416555556,38.9739,"Vine St & Sixth St 
Boonsville, Missouri 65233
(38.9739, -92.7416555556)"
Missouri,Buffalo Farmers' Market,"501 Cherry St. at intersection of Hwy 32 and Cherry St. in Buffalo, MO",Buffalo,65622,-93.089855,37.639942,"501 Cherry St. at intersection of Hwy 32 and Cherry St. in Buffalo, MO
Buffalo, Missouri 65622
(37.639942, -93.089855)"
Missouri,Byrne's Mill Farmers' Market,"Byrnes Mill Park, between High Ridge Blvd & House Springs",Byrne's Mill,63051,-90.5446912,38.4206243,"Byrnes Mill Park, between High Ridge Blvd & House Springs
Byrne's Mill, Missouri 63051
(38.4206243, -90.5446912)"
Missouri,Cape Farmers' Makret,"Plaza Galleria lot, 2001 Independence St",Cape Girardeau,63701,-89.5484527778,37.3061055556,"Plaza Galleria lot, 2001 Independence St
Cape Girardeau, Missouri 63701
(37.3061055556, -89.5484527778)"
Missouri,Carthage Farmers' Market,Downtown square in Carthage MO,Carthage,64836,-94.35651,37.17456,"Downtown square in Carthage MO
Carthage, Missouri 64836
(37.17456, -94.35651)"
Missouri,Cass County Farmers' Market,"2601 Cantrell Rd, outside Mill Walk Mall in Harrisonville MO",Adrian,64720,-94.3723472222,38.6595055556,"2601 Cantrell Rd, outside Mill Walk Mall in Harrisonville MO
Adrian, Missouri 64720
(38.6595055556, -94.3723472222)"
Missouri,Clark Produce Auction LLC,Hwy Y in Clark MO,Clark,65243,-91.7626959,40.3993989,"Hwy Y in Clark MO
Clark, Missouri 65243
(40.3993989, -91.7626959)"
Missouri,Clayton Farmers' Market,"8282 Forsyth Blvd, Straub's parking lot",Clayton,,-90.344082,38.652086,"8282 Forsyth Blvd, Straub's parking lot
Clayton, Missouri
(38.652086, -90.344082)"
Missouri,Ellisville Farmers' Market,"Kiefer Creek Rd, Bluebird Park in Ellisville MO",Ellisville,63017,-90.5851611111,38.5861,"Kiefer Creek Rd, Bluebird Park in Ellisville MO
Ellisville, Missouri 63017
(38.5861, -90.5851611111)"
Missouri,Farmers' Market of Grand Court,107th St & Wornall St ,Kansas City ,64137,-94.5964583333,38.9344666667,"107th St & Wornall St 
Kansas City , Missouri 64137
(38.9344666667, -94.5964583333)"
Missouri,Fayette Area Farmers' Market,Downtown square of Fayette MO,Gasalow,65254,-92.8976254,39.160076,"Downtown square of Fayette MO
Gasalow, Missouri 65254
(39.160076, -92.8976254)"
Missouri,Greater Springfield Farmers' Market,Battlefield Mall parking lot,Springfield,,-93.2616833333,37.1626444444,"Battlefield Mall parking lot
Springfield, Missouri
(37.1626444444, -93.2616833333)"
Missouri,Hannibal Farmers' Market,Central Park at Fifth and Broadway,Hannibal,63401,-91.36231,39.70719,"Central Park at Fifth and Broadway
Hannibal, Missouri 63401
(39.70719, -91.36231)"
Missouri,Hartville Farmers' Market,"Courthouse square, intersection Hwy 5 and Hwy 38",Norwood,65717,,,"Courthouse square, intersection Hwy 5 and Hwy 38
Norwood, Missouri 65717
(37.13556368896788, -92.41466)"
Missouri,Hermann Farmers' Market,"First St, in the First Bank parking lot in Hermann MO",Hermann,65041,-91.4350833333,38.7068833333,"First St, in the First Bank parking lot in Hermann MO
Hermann, Missouri 65041
(38.7068833333, -91.4350833333)"
Missouri,I-70 Farmers' Market,301 S 2nd ,Odessa,,-93.9536,38.9978444444,"301 S 2nd 
Odessa, Missouri
(38.9978444444, -93.9536)"
Missouri,Jamesport Produce Auction,"Hwy 190, two blocks south of four way stop in downtown Jamesport MO",Jackson,64648,-93.8016833333,39.9739805556,"Hwy 190, two blocks south of four way stop in downtown Jamesport MO
Jackson, Missouri 64648
(39.9739805556, -93.8016833333)"
Missouri,Lathrop Farmers' Market,City Park of Lathrop MO,Turney,64493,-94.3210579,39.6347238,"City Park of Lathrop MO
Turney, Missouri 64493
(39.6347238, -94.3210579)"
Missouri,Lawson Farmers' Market,"Downtown square, across form Lawson Super grocery store in Lawson MO",Lawson,64062,-94.2042814,39.4375906,"Downtown square, across form Lawson Super grocery store in Lawson MO
Lawson, Missouri 64062
(39.4375906, -94.2042814)"
Missouri,Market in the Loop,"8420 Delmar, Delmar and Berick intersection in University City MO",University City,63130,-90.33276,38.6588519,"8420 Delmar, Delmar and Berick intersection in University City MO
University City, Missouri 63130
(38.6588519, -90.33276)"
Missouri,Market on the Square,Downtown square in Marshall MO,Marshall,,-93.5964204,39.0887134,"Downtown square in Marshall MO
Marshall, Missouri
(39.0887134, -93.5964204)"
Missouri,Mercer County Farmers' Market,Corner of Hwy 136 & 65 in Princeton MO,Mercer,64661,-93.5767439,40.398347,"Corner of Hwy 136 & 65 in Princeton MO
Mercer, Missouri 64661
(40.398347, -93.5767439)"
Missouri,Moberly Farmers' Market,Strugeon St at Historic Depot Railroad Rd in Morberly,,,-92.4362861111,39.4205583333,"Strugeon St at Historic Depot Railroad Rd in Morberly
Missouri
(39.4205583333, -92.4362861111)"
Missouri,Monroe County Farmers' Market,Monroe County Courthouse in downtown Paris MO,Paris,65275,-92.0012811,39.4808721,"Monroe County Courthouse in downtown Paris MO
Paris, Missouri 65275
(39.4808721, -92.0012811)"
Missouri,Mount Vernon Farmers' Market,On the Square,Mount  Vernon,65712,-93.81741,37.10256,"On the Square
Mount  Vernon, Missouri 65712
(37.10256, -93.81741)"
Missouri,Nodaway County Farmers' Market,"Marymart Shopping Center, Main St in Maryville MO",Maryville,64468,-94.8738582,40.331682,"Marymart Shopping Center, Main St in Maryville MO
Maryville, Missouri 64468
(40.331682, -94.8738582)"
Missouri,North Kansas City Friday's Farmers' Market,7th & Armour Rd in North Kansas City MO,North Kansas City,64116,-94.5724722222,39.1426638889,"7th & Armour Rd in North Kansas City MO
North Kansas City, Missouri 64116
(39.1426638889, -94.5724722222)"
Missouri,O'Fallon Farmers' and Artists Market,900 T.R. Hughes Blvd,O'Fallon,63366,-90.68871,38.81724,"900 T.R. Hughes Blvd
O'Fallon, Missouri 63366
(38.81724, -90.68871)"
Missouri,Open Farmers' Market of Aurora,"East side of Oak Park, Oak & Church St",Aurora,65605,-93.71063,36.96306,"East side of Oak Park, Oak & Church St
Aurora, Missouri 65605
(36.96306, -93.71063)"
Missouri,Overland Farmers' Market,2500 block of Woodson Rd; Overland Market Center,Overland ,63114,-90.36049,38.69891,"2500 block of Woodson Rd; Overland Market Center
Overland , Missouri 63114
(38.69891, -90.36049)"
Missouri,Putnam County Farmers' Market,"City park, north of 4-way stop on Hwy 5 in Unionville MO",Unionville,63565,-92.97756,40.47449,"City park, north of 4-way stop on Hwy 5 in Unionville MO
Unionville, Missouri 63565
(40.47449, -92.97756)"
Missouri,Raytown City Center Market,"6224 Blue Ridge Blvd, west side of Old First Baptist Church in Raytown MO",Raytown,64133,-94.4616814,39.0103362,"6224 Blue Ridge Blvd, west side of Old First Baptist Church in Raytown MO
Raytown, Missouri 64133
(39.0103362, -94.4616814)"
Missouri,"Pulaski County Farmers' Market, LLC",Waynesville City Park,Waynesville,65583,-92.1978694444,37.8331111111,"Waynesville City Park
Waynesville, Missouri 65583
(37.8331111111, -92.1978694444)"
Missouri,Rockaway Beach Farmers' Market,2536 Hwy 176 in Rockaway Beach MO,,65740,-93.1573125,36.7003494,"2536 Hwy 176 in Rockaway Beach MO
Missouri 65740
(36.7003494, -93.1573125)"
Missouri,Cape Girardeau Farmers Market,2001 Independence St.,Cape Girardeau,63701,-89.54699,37.30615,"2001 Independence St.
Cape Girardeau, Missouri 63701
(37.30615, -89.54699)"
Missouri,Sedalia Area Farmers' Market,109 W. Main Street,Sedalia,65301,-93.22844,38.70842,"109 W. Main Street
Sedalia, Missouri 65301
(38.70842, -93.22844)"
Missouri,Webb City Farmers Market,555 South Main,Webb City,,-94.46206,37.1401,"555 South Main
Webb City, Missouri
(37.1401, -94.46206)"
Missouri,New Haven Farmers Market,1108 Olive Street,New Haven,63068,-91.21473,38.61518,"1108 Olive Street
New Haven, Missouri 63068
(38.61518, -91.21473)"
Missouri,Wildwood Farmers' Market,183 Plaza Drive,Wildwood,63040,-90.6233,38.58149,"183 Plaza Drive
Wildwood, Missouri 63040
(38.58149, -90.6233)"
